longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.96,37.64,11,3934,697.0,901,345,4.2381,INLAND,131849.0
-121.64,39.11,18,3212,542.0,1817,508,3.3793,INLAND,108474.0
-117.12,32.76,28,2160,608.0,1339,571,1.9152,NEAR OCEAN,124949.0
-116.92,32.86,11,2204,518.0,1472,497,2.3693,<1H OCEAN,126591.0
-118.83,34.33,6,6679,1164.0,3196,1157,5.4493,<1H OCEAN,274407.04
-122.39,37.78,3,3464,1179.0,1441,919,4.7105,NEAR BAY,258002.11
-117.25,32.73,38,1840,291.0,633,283,4.9125,NEAR OCEAN,383799.1
-120.84,35.3,15,2062,327.0,781,316,4.9359,NEAR OCEAN,270476.01
-117.98,33.7,17,1997,340.0,952,341,4.4148,<1H OCEAN,219901.0
-122.24,37.77,52,1153,235.0,481,223,2.6411,NEAR BAY,157001.0
-121.36,38.66,22,2878,599.0,1362,541,2.7955,INLAND,123899.0
-122.5,37.92,32,2639,415.0,1013,408,6.1632,NEAR BAY,387941.11
-120.84,37.48,10,2874,612.0,1960,596,2.7381,INLAND,112060.0
-118.31,33.88,21,1490,430.0,686,400,2.3812,<1H OCEAN,208798.0
-118.09,34.68,4,23386,4171.0,10493,3671,4.0211,INLAND,142835.0
-119.23,35.77,26,2636,468.0,1416,485,4.1917,INLAND,93466.0
-118.32,34.19,37,1519,331.0,613,315,3.0179,<1H OCEAN,235392.01
-118.52,34.22,35,1275,222.0,959,226,5.0282,<1H OCEAN,211496.0
-118.3,34.1,25,3926,1715.0,4865,1612,1.6112,<1H OCEAN,190299.01
-121.25,36.32,12,4776,1082.0,4601,1066,2.9184,<1H OCEAN,145162.0
-118.15,33.94,36,1948,341.0,992,363,4.2594,<1H OCEAN,236353.0
-117.43,34.01,34,2101,426.0,1150,377,3.0909,INLAND,110359.0
-122.56,37.9,48,1550,253.0,641,276,8.634,NEAR BAY,465649.49
-120.84,37.51,20,1901,313.0,1258,320,3.8958,INLAND,143815.0
-118.28,34.06,52,936,454.0,990,354,1.1122,<1H OCEAN,241208.02
-119.17,34.15,18,2509,688.0,3129,677,2.6098,NEAR OCEAN,285909.0
-122.04,37.35,28,1582,264.0,696,270,5.678,<1H OCEAN,320716.03
-122.28,37.87,52,1813,353.0,828,339,3.5625,NEAR BAY,218639.0
-118.06,33.91,24,4880,1044.0,4516,1050,4.1387,<1H OCEAN,196279.0
-118.47,34.15,43,804,117.0,267,110,8.2269,<1H OCEAN,479685.78
-118.48,34.04,47,1956,277.0,724,277,8.9616,<1H OCEAN,495580.94
-117.08,32.76,27,1221,254.0,606,259,3.0833,NEAR OCEAN,193634.0
-118.71,34.3,20,1586,187.0,699,209,6.5483,<1H OCEAN,300421.05
-118.2,34.04,18,796,227.0,547,218,1.0333,<1H OCEAN,167970.01
-122.04,37.88,32,3250,550.0,1230,557,4.6424,NEAR BAY,293361.02
-117.76,33.83,15,3086,457.0,1262,436,6.4415,<1H OCEAN,295804.0
-117.11,33.74,18,4799,1035.0,1966,944,2.1182,INLAND,107539.0
-122.22,37.84,50,2935,473.0,1031,479,7.5,NEAR BAY,353795.03
-115.37,32.82,30,1602,322.0,1130,335,3.5735,INLAND,87329.0
-118.11,34.16,52,3158,459.0,1229,444,5.4223,INLAND,344482.01
-116.76,34.23,10,4374,989.0,1020,376,2.6071,INLAND,101705.0
-122.12,37.42,36,2607,551.0,1165,523,5.1524,NEAR BAY,350780.13
-117.23,32.78,35,1649,355.0,746,360,4.6293,NEAR OCEAN,261554.01
-118.44,34.19,19,3487,959.0,2278,835,2.6709,<1H OCEAN,209375.0
-120.9,37.64,26,1762,418.0,855,308,1.6767,INLAND,88974.0
-117.27,34.05,34,1703,395.0,849,359,3.1607,INLAND,110667.0
-120.85,37.06,31,2609,645.0,1796,629,1.5479,INLAND,77637.0
-116.99,32.7,15,3660,622.0,2629,612,4.0444,NEAR OCEAN,157070.0
-121.6,39.15,19,1396,336.0,940,309,1.5208,INLAND,92352.0
-117.32,34.55,18,279,59.0,188,60,0.8246,INLAND,94176.98
-121.47,38.49,17,3595,790.0,2760,770,2.3233,INLAND,100403.0
-118.45,34.23,15,5738,1767.0,4620,1581,2.3584,<1H OCEAN,178825.0
-118.08,34.12,27,1685,341.0,757,317,4.2434,<1H OCEAN,256762.01
-117.96,33.94,31,2397,518.0,1407,476,2.6641,<1H OCEAN,178612.0
-118.14,34.06,27,5257,1082.0,3496,1036,3.3906,<1H OCEAN,244567.0
-118.88,34.17,15,4260,,1701,669,5.1033,<1H OCEAN,269875.03
-117.23,33.77,5,2108,496.0,1666,461,2.0,INLAND,104096.0
-117.88,33.85,26,3924,781.0,2332,725,3.7772,<1H OCEAN,207881.0
-121.3,38.03,13,1014,200.0,712,197,3.1471,INLAND,117534.0
-117.9,33.99,18,8076,1789.0,5325,1707,3.443,<1H OCEAN,189393.0
-117.24,32.74,44,1488,259.0,667,281,4.0862,NEAR OCEAN,319177.02
-124.18,40.78,33,1076,222.0,656,236,2.5096,NEAR OCEAN,75931.0
-118.1,33.91,35,1592,335.0,1238,320,4.9732,<1H OCEAN,189346.0
-122.06,37.77,12,14316,2045.0,5781,2007,7.2634,NEAR BAY,357039.07
-121.68,39.15,14,2774,451.0,1292,428,4.3833,INLAND,136398.0
-117.14,32.7,32,1280,353.0,1335,330,1.6023,NEAR OCEAN,86234.0
-117.02,32.76,15,1204,326.0,543,326,1.0278,<1H OCEAN,146190.0
-117.86,33.62,17,2975,371.0,1247,398,10.1989,<1H OCEAN,468923.57
-117.13,32.79,35,1362,243.0,698,255,3.6458,NEAR OCEAN,164057.0
-118.2,34.04,52,1249,307.0,1223,297,2.07,<1H OCEAN,142786.0
-120.57,38.2,13,4110,847.0,1796,706,2.6417,INLAND,125269.0
-118.17,33.96,25,2249,681.0,2621,628,2.3,<1H OCEAN,159757.0
-117.74,33.46,9,6564,1316.0,1720,904,4.89,<1H OCEAN,270630.06
-117.18,34.54,5,3772,619.0,2097,635,3.8194,INLAND,131404.0
-118.42,34.18,40,1013,150.0,449,166,5.7143,<1H OCEAN,364173.07
-119.69,34.38,39,1383,459.0,677,362,2.25,NEAR OCEAN,278322.05
-117.27,33.03,19,2899,499.0,1356,512,4.87,NEAR OCEAN,285683.02
-118.41,34.25,36,1146,259.0,1173,272,3.6016,<1H OCEAN,158988.0
-118.66,34.02,23,8798,1465.0,2750,1208,8.7364,NEAR OCEAN,480468.72
-122.15,37.74,43,1383,275.0,853,272,3.5083,NEAR BAY,141893.0
-120.85,37.49,39,2840,733.0,2606,737,1.9429,INLAND,74223.0
-118.29,34.17,12,2238,682.0,1882,611,2.9,<1H OCEAN,227495.0
-122.7,38.43,28,1585,412.0,1362,424,1.6685,<1H OCEAN,147626.0
-117.76,33.86,14,3666,442.0,1400,433,10.1316,<1H OCEAN,438691.24
-122.58,38.15,9,1302,177.0,682,190,7.5,<1H OCEAN,365405.17
-118.32,34.04,39,2965,812.0,2638,794,2.532,<1H OCEAN,192893.01
-120.46,36.87,20,1287,310.0,954,269,1.3386,INLAND,59572.0
-117.92,33.7,15,3201,,1510,622,4.2708,<1H OCEAN,197445.0
-121.59,39.39,22,2515,482.0,1284,462,2.1776,INLAND,68202.0
-117.94,34.02,27,5026,955.0,3899,930,3.871,<1H OCEAN,180697.0
-120.45,34.94,26,1058,232.0,891,243,3.6422,<1H OCEAN,178556.0
-117.12,32.76,23,2681,717.0,1279,648,2.1597,NEAR OCEAN,129886.0
-117.34,34.0,27,321,64.0,214,67,3.175,INLAND,120875.0
-118.05,34.1,30,2143,427.0,1107,416,4.2321,INLAND,243303.0
-118.19,33.82,19,2953,895.0,1914,855,3.5521,NEAR OCEAN,227676.01
-117.38,34.06,17,3139,569.0,1612,516,3.3571,INLAND,115784.0
-121.27,37.97,39,1023,243.0,550,224,1.1141,INLAND,72235.0
-122.18,39.75,30,4157,834.0,1885,774,1.6948,INLAND,64809.0
-118.49,34.03,32,3851,900.0,1456,836,4.5208,<1H OCEAN,453743.32
-117.68,33.54,5,2840,403.0,1363,403,7.618,<1H OCEAN,326004.0
-122.92,39.05,38,3131,624.0,1591,568,2.5457,INLAND,119280.0
-120.0,38.92,26,529,116.0,191,83,3.5,INLAND,134311.0
-121.2,37.79,36,866,160.0,502,149,2.4798,INLAND,103842.0
-117.3,34.11,42,525,111.0,444,120,2.6771,INLAND,79746.0
-118.38,33.86,24,3124,560.0,1312,542,6.3021,<1H OCEAN,334997.05
-117.01,33.75,15,2873,903.0,1094,659,1.8015,INLAND,105762.0
-118.04,33.99,47,2530,565.0,1262,509,3.6475,<1H OCEAN,205355.0
-121.25,38.69,24,1014,185.0,606,194,4.1607,INLAND,153495.0
-122.09,37.65,35,1130,192.0,543,184,4.3897,NEAR BAY,196513.0
-121.26,37.96,43,940,208.0,690,181,2.3056,INLAND,83934.0
-117.35,33.97,27,3960,886.0,2807,838,3.024,INLAND,107951.0
-118.2,33.91,36,2283,499.0,1836,462,2.8793,<1H OCEAN,132616.0
-118.46,34.02,46,2571,502.0,1225,501,6.0436,<1H OCEAN,423277.26
-118.32,33.94,37,1487,296.0,863,291,3.1563,<1H OCEAN,148079.0
-118.25,33.8,36,1697,394.0,1274,396,3.35,<1H OCEAN,170666.0
-119.75,36.75,49,2331,460.0,1290,477,2.5111,INLAND,69623.0
-122.24,38.14,15,8479,1759.0,5008,1646,3.724,NEAR BAY,162647.0
-119.05,36.07,21,2472,523.0,1238,504,1.7756,INLAND,65369.0
-120.82,37.49,25,1611,285.0,882,261,3.5547,INLAND,137839.0
-121.96,37.06,16,1321,224.0,650,206,6.3258,NEAR OCEAN,324506.06
-122.13,37.45,37,1287,197.0,510,206,7.9029,NEAR BAY,466989.71
-118.05,33.82,25,1548,279.0,732,265,5.123,<1H OCEAN,229073.0
-122.03,38.25,13,3334,541.0,1923,538,4.0905,INLAND,148028.0
-121.94,37.33,36,1893,359.0,797,360,3.6818,<1H OCEAN,261601.0
-118.0,33.73,26,2236,280.0,809,282,6.7395,<1H OCEAN,317672.02
-118.32,33.89,44,1300,252.0,695,249,5.1669,<1H OCEAN,239642.01
-122.05,37.95,22,5175,1213.0,2804,1091,2.85,NEAR BAY,185946.0
-118.23,34.16,31,3105,582.0,1359,547,5.1718,<1H OCEAN,294327.09
-121.46,38.61,43,705,178.0,464,159,2.4205,INLAND,117180.0
-117.14,32.71,52,800,313.0,1337,282,1.5594,NEAR OCEAN,89511.0
-122.46,37.71,47,1527,283.0,1102,282,4.0,NEAR OCEAN,239089.0
-121.49,38.53,40,2966,536.0,1225,505,3.125,INLAND,108025.0
-118.49,34.22,30,1756,314.0,899,288,5.0325,<1H OCEAN,228695.0
-122.03,37.69,20,200,25.0,83,31,6.5,NEAR BAY,305366.01
-117.62,33.77,43,1911,439.0,930,433,4.6369,<1H OCEAN,228426.04
-118.07,34.12,30,2201,559.0,1194,531,4.1136,INLAND,262378.0
-118.1,33.96,36,2013,435.0,1476,475,3.9549,<1H OCEAN,171027.0
-118.36,34.03,43,1690,379.0,1017,359,2.1078,<1H OCEAN,146392.0
-117.27,34.17,16,30,3.0,49,8,4.625,INLAND,190987.04
-121.62,36.63,52,1437,298.0,836,257,3.6286,<1H OCEAN,236862.01
-118.53,34.26,18,3674,,1590,550,8.176,<1H OCEAN,402361.1
-118.52,34.04,47,1985,315.0,819,340,6.5147,<1H OCEAN,454458.56
-122.4,37.73,42,1413,406.0,1027,362,2.3625,NEAR BAY,216238.02
-117.84,33.66,5,1688,430.0,857,402,3.7857,<1H OCEAN,249875.07
-122.0,37.96,28,4071,713.0,2033,647,4.5833,INLAND,178849.0
-118.29,33.96,36,1717,417.0,902,368,1.4868,<1H OCEAN,106176.0
-121.53,39.53,35,1806,293.0,683,295,4.5156,INLAND,146574.0
-121.99,37.34,27,3353,653.0,1571,621,5.273,<1H OCEAN,316379.0
-122.23,40.2,17,762,138.0,322,139,4.2917,INLAND,152994.0
-117.25,32.73,37,2224,331.0,821,341,6.3331,NEAR OCEAN,414311.18
-118.38,33.81,41,1889,301.0,802,278,6.015,NEAR OCEAN,390079.27
-122.0,37.28,35,3133,541.0,1449,555,5.7295,<1H OCEAN,325903.0
-118.19,33.79,29,3497,1096.0,2994,919,1.8109,NEAR OCEAN,142593.0
-118.26,33.94,45,1080,218.0,850,237,2.25,<1H OCEAN,109092.0
-117.64,33.88,13,8010,1366.0,3920,1309,5.536,<1H OCEAN,239354.0
-122.41,37.61,43,1934,303.0,847,300,4.7381,NEAR OCEAN,321445.01
-117.87,33.87,7,2663,642.0,1367,677,4.6563,<1H OCEAN,189073.0
-116.47,33.84,3,9169,1512.0,3838,1270,4.3111,INLAND,172985.02
-118.47,34.19,41,1104,196.0,495,196,5.0929,<1H OCEAN,288472.03
-119.84,34.44,28,977,162.0,537,159,4.2404,NEAR OCEAN,292718.0
-120.44,34.65,30,2265,512.0,1402,471,1.975,NEAR OCEAN,142028.0
-118.1,33.9,37,796,175.0,740,183,3.6,<1H OCEAN,167450.0
-118.25,33.93,42,763,191.0,754,174,2.0486,<1H OCEAN,97417.0
-117.07,32.63,37,2372,444.0,1056,419,3.7583,NEAR OCEAN,149655.0
-122.33,38.33,15,3193,468.0,1303,426,5.3017,NEAR BAY,230930.0
-118.37,34.04,43,1465,278.0,727,290,4.0781,<1H OCEAN,263834.07
-121.88,37.39,13,3334,565.0,2240,561,7.105,<1H OCEAN,336680.02
-121.22,37.72,34,2123,387.0,1310,368,2.6368,INLAND,90311.0
-121.29,36.9,17,3610,593.0,1734,559,5.8324,INLAND,239155.0
-122.96,38.42,50,2530,524.0,940,361,2.9375,<1H OCEAN,165826.01
-121.84,37.32,14,5762,1538.0,3979,1389,3.6953,<1H OCEAN,222606.0
-119.56,36.09,14,1267,290.0,1077,279,1.85,INLAND,56456.0
-117.13,32.91,16,2715,581.0,1619,584,4.0,<1H OCEAN,162764.0
-118.99,35.4,43,2225,392.0,890,374,4.0208,INLAND,103440.0
-118.04,33.83,20,1488,312.0,972,283,4.055,<1H OCEAN,209064.0
-121.95,36.61,31,1736,250.0,497,170,6.3835,NEAR OCEAN,398301.17
-122.29,37.48,15,5480,892.0,2009,831,7.4678,NEAR OCEAN,434501.35
-122.3,37.52,38,2769,387.0,994,395,5.5902,NEAR OCEAN,375036.02
-122.34,37.93,30,2515,481.0,1327,428,2.1287,NEAR BAY,111909.0
-117.33,34.03,18,2342,402.0,1264,382,4.7986,INLAND,145732.0
-122.5,37.76,52,2018,422.0,1142,463,3.7083,NEAR OCEAN,301721.0
-121.03,37.69,5,4034,771.0,1967,742,3.8065,INLAND,152598.0
-118.28,33.74,16,855,271.0,486,250,0.7591,NEAR OCEAN,198903.0
-118.1,33.82,36,1930,354.0,915,328,5.2713,<1H OCEAN,244287.0
-121.37,38.01,15,2430,315.0,1016,314,10.0088,INLAND,405624.3
-118.2,34.2,44,2890,438.0,1219,429,6.987,<1H OCEAN,434710.33
-121.84,36.61,26,2902,761.0,2258,719,2.5663,<1H OCEAN,165972.0
-119.52,34.4,20,1834,477.0,1305,417,3.2125,NEAR OCEAN,268293.02
-117.98,34.0,22,3632,538.0,1968,566,6.019,<1H OCEAN,263741.02
-118.42,37.36,18,2281,520.0,1425,465,1.7388,INLAND,105685.0
-115.54,32.98,27,1513,395.0,1121,381,1.9464,INLAND,65194.0
-122.36,37.95,40,408,102.0,302,81,1.8333,NEAR BAY,95291.0
-117.29,32.92,25,2355,381.0,823,358,6.8322,NEAR OCEAN,370136.21
-116.25,33.75,33,278,91.0,375,81,2.025,INLAND,68207.0
-117.34,33.98,10,17286,4952.0,9851,4616,1.7579,INLAND,105302.0
-119.78,36.27,29,1871,315.0,1066,309,4.5714,INLAND,127502.0
-120.1,39.33,9,2738,510.0,1193,412,4.3958,INLAND,158308.0
-122.04,37.96,16,2913,723.0,1705,693,2.9097,NEAR BAY,161569.0
-117.91,33.65,19,1589,421.0,1118,394,4.1029,<1H OCEAN,228049.01
-118.99,34.23,9,10618,1617.0,4830,1606,6.6246,<1H OCEAN,341821.1
-119.27,34.29,32,2274,406.0,982,393,5.3254,NEAR OCEAN,312755.02
-118.32,34.03,50,1845,349.0,1109,335,2.8971,<1H OCEAN,149931.0
-117.2,33.2,16,4409,629.0,1875,609,5.543,<1H OCEAN,292141.04
-117.81,33.71,16,2666,387.0,1227,347,7.3769,<1H OCEAN,320583.0
-118.31,33.98,52,1837,426.0,1062,343,2.0,<1H OCEAN,113651.0
-122.3,37.88,46,1647,376.0,854,355,2.9,NEAR BAY,207401.0
-118.65,34.18,26,4607,656.0,1769,643,7.4918,<1H OCEAN,372749.03
-118.39,34.01,25,1101,285.0,543,294,2.3571,<1H OCEAN,219058.01
-117.94,33.65,20,5476,1073.0,2327,963,5.6637,<1H OCEAN,319671.05
-122.28,37.5,33,6499,998.0,2694,957,7.4787,NEAR OCEAN,447824.13
-121.96,37.81,12,6488,778.0,2404,765,8.3188,<1H OCEAN,406585.03
-122.43,37.8,52,2802,622.0,954,572,4.5399,NEAR BAY,491933.85
-119.77,36.79,34,2679,460.0,1141,470,3.2642,INLAND,87133.0
-122.41,40.58,35,2072,385.0,1029,375,2.8512,INLAND,91941.0
-118.14,34.03,44,2003,390.0,1291,392,4.0625,<1H OCEAN,204271.0
-119.45,36.35,22,1824,333.0,1076,282,2.3365,INLAND,75227.0
-118.46,34.0,36,1392,260.0,679,247,4.7344,<1H OCEAN,396489.22
-122.24,40.45,27,1804,321.0,782,300,3.5978,INLAND,89136.0
-117.25,32.78,21,1479,484.0,658,384,2.45,NEAR OCEAN,216987.01
-121.29,38.14,34,1500,337.0,674,282,2.515,INLAND,110288.0
-118.84,34.16,18,6075,1056.0,2571,1018,5.22,<1H OCEAN,346370.23
-120.47,37.29,16,749,222.0,1277,224,1.2054,INLAND,70642.0
-122.8,38.37,26,1634,315.0,909,317,4.1731,<1H OCEAN,244626.01
-117.08,32.62,28,2468,506.0,1353,522,3.0771,NEAR OCEAN,140722.0
-119.71,34.41,18,1225,317.0,694,306,3.6823,NEAR OCEAN,257990.03
-117.96,34.04,35,1141,212.0,924,212,3.1591,<1H OCEAN,158843.0
-122.06,37.99,16,2445,469.0,721,474,2.8043,NEAR BAY,167920.0
-121.25,38.14,16,1174,242.0,464,261,2.3,INLAND,116415.0
-121.26,37.88,42,465,93.0,256,93,3.1719,INLAND,159525.0
-122.28,40.5,21,2405,476.0,1197,412,2.6488,INLAND,96055.0
-117.98,33.84,31,1252,225.0,714,226,4.6042,<1H OCEAN,196670.0
-122.09,37.37,34,2165,355.0,776,339,5.2971,NEAR BAY,338666.09
-118.08,33.93,34,1558,375.0,1179,337,3.2188,<1H OCEAN,161985.0
-121.84,37.25,25,5939,989.0,3275,954,5.6488,<1H OCEAN,277155.01
-115.56,32.78,29,1568,283.0,848,245,3.1597,INLAND,76005.0
-117.37,33.7,8,4345,865.0,2425,785,3.2481,<1H OCEAN,141399.0
-119.78,34.48,21,2377,322.0,1007,328,7.9248,NEAR OCEAN,435932.22
-118.58,34.2,37,1389,252.0,826,249,5.015,<1H OCEAN,262215.05
-119.22,34.26,16,2596,625.0,1403,562,3.4018,NEAR OCEAN,205497.0
-122.09,37.39,34,1508,483.0,774,443,2.7279,NEAR BAY,205711.0
-118.37,34.05,48,1266,234.0,539,222,4.005,<1H OCEAN,371167.06
-119.24,36.33,9,3289,621.0,1866,631,3.1599,INLAND,88389.0
-117.68,34.15,4,4082,578.0,1996,580,6.7813,INLAND,269708.0
-117.78,34.11,23,7079,1381.0,3205,1327,3.0735,INLAND,170531.0
-119.65,36.34,46,1730,337.0,752,323,1.8529,INLAND,60737.0
-118.15,34.07,40,1072,204.0,940,200,3.125,<1H OCEAN,185021.0
-121.75,36.91,52,1211,447.0,1102,392,1.6875,<1H OCEAN,157085.0
-121.65,36.77,15,2191,358.0,1150,330,4.7969,<1H OCEAN,238511.0
-117.75,33.61,17,2499,566.0,781,522,3.1779,<1H OCEAN,178333.03
-117.41,33.94,22,4179,1081.0,2096,1013,2.4435,INLAND,111677.0
-117.88,33.85,25,1234,351.0,507,285,2.3173,<1H OCEAN,188120.0
-117.09,32.91,9,2012,316.0,802,289,6.5706,<1H OCEAN,276865.01
-119.18,35.5,36,1253,259.0,932,249,2.1635,INLAND,60659.0
-118.08,34.1,36,2679,548.0,1605,533,3.5313,<1H OCEAN,220340.0
-118.15,34.2,37,1997,361.0,1037,363,3.7932,INLAND,248277.0
-122.49,37.78,46,3304,792.0,1783,777,3.6148,NEAR BAY,342344.03
-119.79,36.32,19,3252,614.0,1971,607,3.0667,INLAND,84901.0
-117.66,34.09,23,1426,313.0,954,319,3.0357,INLAND,126853.0
-122.29,37.81,50,760,190.0,377,122,0.9011,NEAR BAY,97430.0
-118.27,33.79,26,2109,651.0,2120,605,2.1447,<1H OCEAN,153754.0
-118.37,34.03,43,1350,287.0,811,307,3.3636,<1H OCEAN,232444.01
-117.96,33.83,29,1194,176.0,474,170,6.1001,<1H OCEAN,269895.07
-119.2,34.27,8,4942,1173.0,3012,1033,3.445,NEAR OCEAN,208145.0
-118.27,33.98,39,2062,588.0,1933,570,1.3801,<1H OCEAN,98456.0
-119.17,34.26,10,3654,541.0,1638,551,6.1885,NEAR OCEAN,342295.11
-118.5,34.52,3,6577,1056.0,3032,1004,5.9263,INLAND,230192.0
-122.27,40.46,14,2633,530.0,1324,513,2.2768,INLAND,85262.0
-117.89,33.71,24,4365,804.0,2663,753,4.5814,<1H OCEAN,202354.0
-121.82,37.37,42,2913,577.0,1873,580,3.7214,<1H OCEAN,184493.0
-117.71,33.54,15,2460,368.0,962,320,7.3878,<1H OCEAN,325555.0
-122.48,38.54,37,1898,359.0,973,340,4.2096,INLAND,238472.0
-117.94,34.09,21,2707,675.0,1742,626,2.1062,<1H OCEAN,169300.0
-117.15,32.74,26,3149,832.0,1320,808,3.0259,NEAR OCEAN,207855.0
-118.25,34.02,32,1375,448.0,1698,432,1.6302,<1H OCEAN,116567.0
-117.38,34.11,36,1497,264.0,894,275,3.3066,INLAND,104468.0
-117.38,34.13,23,1326,300.0,722,263,2.1856,INLAND,96135.0
-121.8,38.68,11,3851,892.0,1847,747,3.4331,INLAND,133409.0
-122.06,37.34,20,3435,593.0,1293,553,6.7578,<1H OCEAN,360764.09
-117.43,33.93,36,2386,396.0,1176,374,4.5122,INLAND,141772.0
-117.06,33.13,12,8742,2114.0,4854,1957,2.8015,<1H OCEAN,145998.0
-118.52,34.32,18,7498,976.0,3189,955,8.1248,<1H OCEAN,395657.07
-117.91,33.94,15,5799,842.0,2314,787,6.3433,<1H OCEAN,292250.0
-118.32,34.14,23,4574,1423.0,1624,995,4.0965,<1H OCEAN,401468.22
-118.49,34.13,24,4394,,1443,528,11.2979,<1H OCEAN,499872.99
-121.94,37.25,16,3942,749.0,1894,737,5.2894,<1H OCEAN,274540.0
-121.44,38.63,38,1673,399.0,1116,382,1.3302,INLAND,64391.0
-118.74,34.26,22,4337,673.0,2347,636,5.4091,<1H OCEAN,245784.0
-119.38,36.53,38,1281,,1423,293,1.9602,INLAND,57511.0
-117.95,33.93,37,2633,630.0,1904,630,2.6123,<1H OCEAN,164034.0
-119.69,36.82,17,1897,433.0,1207,384,1.8021,INLAND,65011.0
-121.1,39.08,13,1110,216.0,602,209,2.5887,INLAND,130088.0
-118.04,34.15,34,1523,311.0,676,295,3.3621,INLAND,225686.0
-118.26,33.77,36,886,253.0,809,219,2.4545,NEAR OCEAN,152284.0
-117.14,32.71,52,500,,480,108,1.8696,NEAR OCEAN,113447.0
-119.25,34.27,46,679,159.0,382,143,3.5,NEAR OCEAN,229927.0
-118.39,34.04,52,1492,277.0,666,289,4.7386,<1H OCEAN,379319.09
-118.11,34.0,24,2403,590.0,2103,547,2.7292,<1H OCEAN,178700.0
-121.38,38.64,19,4563,1069.0,2256,926,2.1472,INLAND,108357.0
-118.02,34.08,29,2741,667.0,2449,677,3.6944,INLAND,239077.0
-116.94,32.83,38,1701,317.0,872,304,3.7831,<1H OCEAN,159600.0
-121.75,36.91,32,1461,422.0,1494,416,2.8056,<1H OCEAN,156972.0
-118.16,33.78,15,4798,1374.0,3087,1212,2.127,NEAR OCEAN,164308.0
-119.77,36.73,44,1960,393.0,1286,381,2.1518,INLAND,63027.0
-119.46,36.61,13,1348,258.0,719,246,3.625,INLAND,93101.0
-118.5,34.19,35,2720,490.0,1158,445,5.0796,<1H OCEAN,263614.01
-118.34,33.95,25,3762,1281.0,4015,1178,2.1587,<1H OCEAN,146827.0
-116.91,33.71,19,6807,1164.0,2703,1055,3.1591,INLAND,139225.0
-117.12,32.7,14,819,237.0,827,237,1.3194,NEAR OCEAN,89633.0
-121.97,37.36,36,765,134.0,306,136,4.575,<1H OCEAN,264091.01
-122.82,38.53,27,1823,360.0,907,317,3.276,<1H OCEAN,188184.0
-119.06,36.1,21,1344,249.0,868,221,2.5893,INLAND,69721.0
-117.98,33.85,23,2089,377.0,1085,362,4.765,<1H OCEAN,218137.0
-121.43,37.75,30,1912,451.0,1065,388,2.1424,INLAND,85852.0
-116.98,33.93,40,2277,498.0,1391,453,1.9472,INLAND,80910.0
-121.55,39.51,48,827,198.0,396,161,0.8024,INLAND,70710.0
-118.17,33.77,45,2151,643.0,1047,579,3.1149,NEAR OCEAN,321130.08
-117.14,32.76,32,2587,681.0,1246,650,2.1727,NEAR OCEAN,146214.0
-118.13,34.07,32,1880,428.0,1404,424,3.085,<1H OCEAN,211680.0
-117.9,33.65,30,1634,373.0,771,364,3.4125,<1H OCEAN,297675.04
-118.25,33.86,26,3022,476.0,1852,452,6.0531,<1H OCEAN,284023.0
-119.05,34.21,27,4357,926.0,2110,876,3.0119,<1H OCEAN,204287.0
-121.89,37.66,3,1565,464.0,769,461,2.1187,INLAND,159148.0
-118.4,34.05,34,2113,459.0,859,432,3.6953,<1H OCEAN,417636.31
-118.4,33.99,39,1613,380.0,1113,356,2.825,<1H OCEAN,257859.01
-118.23,33.98,30,2562,959.0,3909,955,1.9929,<1H OCEAN,128218.0
-118.25,33.95,48,1766,424.0,1655,420,0.9751,<1H OCEAN,99582.0
-122.27,37.85,52,1974,426.0,875,363,1.5817,NEAR BAY,137653.01
-121.45,38.48,28,2780,510.0,1638,533,2.9571,INLAND,104809.0
-121.36,38.64,24,6540,1008.0,2667,1031,5.5632,INLAND,237622.0
-118.21,34.06,30,511,153.0,1152,149,2.3611,<1H OCEAN,139482.0
-122.75,38.5,16,4196,638.0,1713,615,5.449,<1H OCEAN,250166.0
-122.27,37.51,36,1406,224.0,598,237,5.8964,NEAR OCEAN,391784.14
-122.12,37.68,40,1553,253.0,724,267,4.38,NEAR BAY,198250.0
-121.45,38.56,52,3420,555.0,1301,530,4.0417,INLAND,153022.0
-121.55,38.51,14,5490,851.0,2415,837,6.5253,INLAND,271960.0
-117.87,33.6,35,1598,398.0,782,411,5.1155,<1H OCEAN,362996.27
-118.05,33.72,17,1875,472.0,900,406,5.2589,<1H OCEAN,254648.03
-118.48,34.02,25,1583,460.0,983,422,2.7019,<1H OCEAN,364761.08
-119.67,36.8,9,3712,508.0,1632,474,6.011,INLAND,155885.0
-118.09,33.79,31,4231,617.0,1694,623,6.6312,<1H OCEAN,384289.14
-118.35,34.07,46,1651,410.0,512,397,4.0179,<1H OCEAN,416873.21
-118.2,34.05,40,1082,318.0,1085,273,1.7054,<1H OCEAN,142618.0
-121.01,37.69,20,3275,760.0,1538,705,2.48,INLAND,129011.0
-117.25,34.04,18,5761,1063.0,2763,1058,4.4472,INLAND,140418.0
-122.22,37.78,50,1920,530.0,1525,477,1.4886,NEAR BAY,119131.0
-118.46,33.97,19,2461,521.0,777,447,10.0,<1H OCEAN,483365.57
